cid_temp,rid_temp
590,64713
590,68829
590,66343
590,65199
590,67342
590,67160
590,68498
590,65284
590,66223
590,68373
590,64744
590,66905
590,66091
590,65715
590,67980
590,65732
590,69056
590,66415
590,70059
590,68119
590,69587
590,66824
590,69267
590,65058
590,69508
590,65036
590,65025
590,65588
590,68836
590,65272
590,67870
590,65305
590,67598
590,66770
590,66109
590,67567
590,69217
590,69345
590,69086
590,67224
590,68704
590,66802
590,66391
590,66496
590,67578
590,65266
590,65787
590,66491
590,69659
590,69840
590,65639
590,70033
590,66629
590,68079
590,64919
590,67470
590,66376
590,69052
590,65712
590,67533
590,68726
590,68068
590,65152
590,67164
590,66585
590,68175
590,64977
590,65935
590,68984
590,68968
590,69921
590,65141
590,68645
590,68623
590,66007
590,65281
590,68495
590,69245
590,69988
590,69074
590,69481
590,67755
590,65142
590,65746
590,68268
590,68297
590,66188
590,64997
590,66586
590,68233
590,66757
590,66268
590,68017
590,69040
590,70225
590,67206
590,65356
590,66749
590,66662
590,69992
590,69609
590,70154
590,65828
590,70133
590,66429
590,67807
590,66230
590,68760
590,68301
590,68259
590,66046
590,66139
590,65366
590,65530
590,66616
590,68154
590,66394
590,68933
590,68681
590,68681
590,64752
590,68975
590,70072
590,65524
590,68792
590,69201
590,68358
590,65484
590,68721
590,66871
590,67938
590,66737
590,68807
590,65136
590,66260
590,67506
590,67513
591,69882
591,66470
591,66470
591,65890
591,68962
592,70181
592,67319
592,65026
592,66526
593,7576
593,69223
593,68174
593,65093
594,7580
594,7581
594,7582
594,69703
594,7584
594,70151
594,7586
594,7587
594,7588
595,7589
595,7590
595,7591
595,7592
595,65084
595,65084
595,7595
595,7596
595,7597
595,7598
595,7599
595,7600
595,7601
595,7602
595,7603
595,7604
595,7605
595,7606
595,7607
595,7608
595,7609
595,7610
595,7611
595,7612
595,7613
595,7614
595,7615
595,7616
595,7617
595,7618
595,7619
595,7620
595,7621
595,7622
595,7623
595,7624
595,7625
595,7626
595,7627
595,7628
595,7629
595,65424
595,7631
595,7632
595,7633
595,7634
595,7635
595,7636
595,66563
595,7638
595,7639
595,7640
595,7641
595,67012
595,7643
595,7644
595,7645
595,65928
595,7647
595,7648
595,7649
595,7650
595,7651
595,7652
595,7653
595,7654
595,7655
595,7656
595,7657
595,7658
595,7659
595,7660
595,7661
595,7662
595,7663
595,69679
595,69679
595,7666
595,7667
595,7668
595,7669
595,7670
595,7671
595,7672
595,7673
595,7674
595,7675
595,7676
595,7677
595,7678
595,7679
595,7680
595,66042
595,7682
595,7683
595,7684
595,7685
595,7686
595,7687
595,7688
595,7689
595,7690
595,7691
595,7692
595,7693
595,7694
595,7695
595,7696
595,7697
595,7698
595,7699
595,7700
595,7701
595,7702
595,7703
595,7704
595,7705
595,7706
595,7707
595,7708
595,7709
595,7710
595,7711
595,7712
595,7713
595,7714
595,7715
595,7716
595,7717
595,7718
595,7719
595,7720
595,7721
595,7722
595,7723
595,7724
595,7725
595,7726
595,7727
595,7728
595,7729
595,7730
595,7731
595,7732
595,7733
595,66964
595,66964
595,7736
595,7737
595,7738
595,70226
595,70226
595,7741
595,7742
595,7743
595,7744
595,7745
595,7746
595,7747
596,67102
596,65348
596,67195
596,69426
596,64709
596,70188
596,65072
596,68249
596,66346
596,65701
596,68751
596,68751
596,64962
596,67877
596,69444
596,69725
596,69393
596,70247
596,69874
596,69858
596,70290
596,69554
596,68928
596,65189
596,69819
596,69048
596,67831
596,69213
596,65338
596,64872
596,69683
596,69368
596,65553
596,64759
596,65687
596,66853
596,69977
596,67193
596,68744
596,65741
596,69119
596,65546
596,65546
596,67540
596,65012
596,65012
596,66138
596,66123
596,67396
596,65523
596,64902
596,67505
596,64913
596,69422
596,65092
596,65904
596,66285
596,67700
596,65292
596,68050
596,7808
596,70098
596,65940
596,68586
596,70208
596,69582
596,68996
596,66863
596,65055
596,64832
596,66487
596,65440
596,69950
596,64747
596,67062
596,65673
596,65555
596,67939
596,68644
596,70228
596,66009
596,67013
596,65296
596,70231
596,66408
596,66229
596,66229
596,69042
596,67947
596,65350
596,66377
596,68884
596,66427
596,68748
596,65513
596,69831
596,68567
596,67654
596,69386
596,67268
596,69551
596,67943
596,68105
596,69885
596,68934
596,67295
596,66126
596,69220
596,64870
596,68728
596,68628
596,67269
596,65869
596,70066
596,68757
596,64760
596,68798
596,65809
596,69152
596,69824
596,66748
596,68407
596,66054
596,68562
596,65200
596,64773
596,69969
596,67414
596,67616
596,65047
596,68493
596,67186
596,67336
596,68353
596,65421
596,67388
596,70275
596,68898
596,64952
596,64692
596,69755
596,67579
596,64797
596,66443
596,65853
596,65934
596,69765
596,67119
596,64923
596,65135
596,70112
596,66860
596,69352
596,70204
596,67064
596,69785
596,68027
596,65792
596,67973
596,67926
596,67736
596,66337
596,67724
596,68201
596,68947
596,67294
596,69664
596,64765
596,68178
596,65195
596,66771
596,66354
596,70246
596,66099
596,66531
596,64708
596,65053
596,68091
596,66617
596,64736
596,66893
596,68777
596,69743
596,66553
596,67720
596,66655
596,67896
596,69955
596,65375
596,65632
596,67657
596,67362
596,64799
596,68197
596,69514
596,67515
596,66806
596,65842
596,65654
596,66942
596,69761
596,64934
596,69117
596,70166
596,65212
596,65734
596,68862
596,67443
596,68230
596,69090
596,64696
596,69226
596,68808
596,67425
596,67068
596,66814
596,67734
596,69307
596,69537
596,70001
596,65626
596,67782
596,69657
596,66045
596,66293
596,66424
596,69491
596,65122
596,66518
596,66176
596,69094
596,69738
596,67855
596,67909
596,69956
596,67942
596,66846
596,66398
596,67191
596,68213
596,66583
596,65992
596,68617
596,66937
596,66289
596,68812
596,67944
596,69730
596,65253
596,66168
596,65082
596,68185
596,69366
596,67300
596,67629
596,66980
596,64758
596,64720
596,68500
596,66666
596,66648
596,65771
596,64828
596,68579
596,66465
596,69550
596,68051
596,65549
596,66364
596,69064
596,67650
596,66373
596,68889
596,67020
596,69055
596,64998
596,69693
596,66936
596,68588
596,69812
596,65996
596,66074
596,67792
596,66805
596,68044
596,67280
596,69719
596,66197
596,69669
596,66265
596,67963
596,70111
596,67229
596,66095
596,8042
596,69671
596,69671
596,67162
596,67292
596,67614
596,65174
596,68813
596,68299
596,64999
596,65146
596,66695
596,69358
596,69185
596,67084
596,66061
596,70295
596,68715
596,65283
596,65283
596,66561
596,66561
596,69940
596,69967
596,69753
596,66955
596,65861
596,69266
596,68150
596,69351
596,67571
596,68152
596,65723
596,69834
596,65121
596,70010
596,69155
596,66201
596,68421
596,66484
596,67674
596,69053
596,66016
596,66272
596,69903
596,69906
596,69906
596,70180
596,68810
596,66317
596,67315
596,65871
596,66239
596,67460
596,66874
596,67685
596,65893
596,69961
596,66266
596,69381
596,67404
596,66127
596,69280
596,69483
596,67008
596,65506
596,65874
596,69841
596,68923
596,66155
596,65929
596,68384
596,64713
596,68829
596,67189
596,70097
596,67342
596,67160
596,68498
596,65284
596,66223
596,67069
596,64744
596,66905
596,66091
596,65715
596,67980
596,65732
596,69056
596,66415
596,70059
596,68119
596,69587
596,66824
596,69267
596,65058
596,66179
596,65036
596,65025
596,65588
596,68836
596,65272
596,65077
596,65305
596,67598
596,66770
596,66109
596,67567
596,69217
596,69345
596,68171
596,69086
596,67224
596,68704
596,66802
596,66391
596,66496
596,64717
596,67389
596,65787
596,66491
596,69659
596,69840
596,65639
596,70033
596,66629
596,68079
596,64919
596,67769
596,66376
596,69052
596,65712
596,67533
596,68726
596,68068
596,65152
596,67164
596,66585
596,68175
596,64977
596,65935
596,68984
596,68968
596,69921
596,65141
596,68645
596,68623
596,66007
596,65281
596,68495
596,69245
596,8193
596,69074
596,69481
596,67755
596,65746
596,68268
596,68297
596,66188
596,64997
596,66586
596,68233
596,66757
596,66268
596,68017
596,69040
596,70225
596,67206
596,65356
596,69887
596,66662
596,69992
596,69609
596,70154
596,65828
596,70133
596,66429
596,67807
596,66230
596,68760
596,68301
596,68259
596,66046
596,66139
596,65366
596,65530
596,66616
596,68154
596,66394
596,68933
596,68681
596,65308
596,68975
596,70072
596,65524
596,68792
596,69201
596,68358
596,65484
596,68721
596,66871
596,67938
596,66737
596,68807
596,65136
596,66260
597,8248
597,66984
597,69223
597,65604
597,8252
597,66422
597,8254
597,65039
597,70222
597,65093
597,8258
597,8259
598,69068
598,65348
598,67195
598,68570
598,64709
598,70188
598,65072
598,68249
598,66075
598,65701
598,68751
598,64962
598,67877
598,69444
598,65849
598,65561
598,70247
598,69874
598,69858
598,70290
598,69554
598,68928
598,65189
598,66312
598,66256
598,70210
598,69683
598,69368
598,68966
598,65553
598,64759
598,65687
598,66853
598,69977
598,67193
598,68744
598,65741
598,69119
598,65546
598,67540
598,65012
598,69173
598,67396
598,64902
598,70101
598,65634
598,69488
598,65092
598,65904
598,66285
598,67700
598,65110
598,68050
598,66537
598,70098
598,65940
598,68586
598,70208
598,69582
598,68996
598,66863
598,65055
598,64832
598,66487
598,65440
598,69950
598,64747
598,68034
598,70199
598,65673
598,65555
598,67939
598,68644
598,70228
598,66009
598,67658
598,65296
598,69667
598,68416
598,66408
598,69585
598,69042
598,67947
598,65350
598,66377
598,68884
598,69393
598,66427
598,66914
598,65513
598,68112
598,65094
598,66968
598,67654
598,67142
598,69551
598,67943
598,68105
598,67601
598,68934
598,67295
598,66126
598,69220
598,64870
598,68728
598,68628
598,67269
598,69769
598,70066
598,68757
598,64760
598,68798
598,65809
598,69152
598,69824
598,67520
598,66748
598,66454
598,69534
598,68562
598,69400
598,64773
598,68914
598,69513
598,67616
598,65047
598,68493
598,67186
598,67336
598,68353
598,65421
598,67388
598,70275
598,66879
598,68898
598,64952
598,64692
598,69755
598,67155
598,64797
598,66443
598,65853
598,65934
598,69765
598,67119
598,64923
598,65135
598,70112
598,66860
598,69352
598,70204
598,67064
598,65720
598,68027
598,65792
598,67973
598,65252
598,67736
598,66337
598,67724
598,68201
598,69452
598,67294
598,69664
598,65409
598,68178
598,66771
598,66354
598,70246
598,66099
598,66531
598,64708
598,65053
598,68091
598,66617
598,64736
598,66893
598,70065
598,68777
598,69743
598,66553
598,67720
598,65576
598,67896
598,69955
598,65375
598,65632
598,67591
598,67362
598,64799
598,68197
598,66076
598,67515
598,66806
598,65842
598,65654
598,65108
598,66070
598,64934
598,69117
598,65212
598,65843
598,68862
598,67443
598,68230
598,69261
598,64696
598,68910
598,69226
598,69682
598,67538
598,67068
598,69038
598,67734
598,69307
598,69537
598,70001
598,65626
598,69657
598,65102
598,66293
598,66424
598,69491
598,68761
598,66518
598,65784
598,69273
598,69094
598,65596
598,66691
598,67909
598,69956
598,67144
598,66846
598,66904
598,67191
598,68213
598,66583
598,65992
598,68617
598,66937
598,69384
598,67738
598,68812
598,67944
598,69730
598,68452
598,66168
598,68538
598,67940
598,68185
598,69366
598,69465
598,67629
598,65646
598,64758
598,64720
598,68500
598,67588
598,66648
598,64828
598,68579
598,66465
598,69550
598,68051
598,65549
598,66364
598,64939
598,67650
598,66373
598,68889
598,67020
598,69055
598,68237
598,64998
598,69693
598,66936
598,68588
598,69812
598,65996
598,66074
598,64697
598,64994
598,67280
598,69719
598,66197
598,67595
598,69669
598,66265
598,67963
598,70111
598,67229
598,66095
598,69097
598,65968
598,69671
598,67162
598,66193
598,67292
598,67614
598,69656
598,68813
598,68299
598,68670
598,67356
598,66821
598,69185
598,67084
598,65537
598,66061
598,68790
598,68715
598,65283
598,66540
598,69940
598,65081
598,69043
598,66955
598,65861
598,69266
598,68150
598,69351
598,67571
598,68152
598,65723
598,69834
598,65121
598,69155
598,66201
598,68421
598,66484
598,67674
598,69053
598,66016
598,66272
598,68240
598,69685
598,70180
598,66317
598,70116
598,67315
598,69948
598,67664
598,66239
598,67460
598,66874
598,67685
598,65893
598,69961
598,67686
598,64755
598,69381
598,67404
598,66127
598,69280
598,69483
598,67008
598,65506
598,65874
598,69841
598,68923
598,66155
598,65929
598,68713
598,67863
598,64713
598,68829
598,66343
598,64927
598,65199
598,67840
598,68498
598,65284
598,66223
598,68373
598,64744
598,66905
598,66091
598,65715
598,67980
598,65661
598,67435
598,64885
598,69056
598,66415
598,70059
598,68119
598,69587
598,70215
598,69267
598,65058
598,64711
598,65036
598,65025
598,65588
598,68836
598,65272
598,67870
598,65305
598,66770
598,66109
598,67567
598,69024
598,69217
598,69345
598,68171
598,69086
598,68727
598,66868
598,67224
598,68704
598,66802
598,66391
598,67105
598,67578
598,67389
598,65787
598,66491
598,69659
598,69840
598,65639
598,70033
598,66629
598,68079
598,64919
598,67470
598,66376
598,69052
598,66677
598,65712
598,69178
598,67533
598,65152
598,67164
598,69260
598,68175
598,64977
598,65935
598,68984
598,68968
598,69921
598,68645
598,68623
598,66007
598,65281
598,68495
598,69245
598,69988
598,69074
598,69481
598,66990
598,67755
598,65746
598,65325
598,68297
598,66188
598,64997
598,68348
598,68233
598,66757
598,66268
598,68351
598,69040
598,70225
598,67206
598,65356
598,66749
598,66662
598,69141
598,65693
598,69609
598,68702
598,65828
598,70133
598,66429
598,66267
598,68392
598,68760
598,68301
598,68259
598,66663
598,66139
598,65366
598,65530
598,66616
598,66394
598,70034
598,68681
598,65308
598,66445
598,70132
598,65524
598,68792
598,70074
598,68358
598,65704
598,68721
598,66871
598,67938
598,66737
599,67080
599,8761
599,8762
599,65031
599,65031
600,69223
600,68174
601,67908
601,8768
601,65604
601,69223
601,8771
602,67453
602,65369
602,8774
602,66148
603,67988
603,65050
603,67623
604,66198
604,69223
604,67133
604,67723
605,67102
605,69338
605,65348
605,67195
605,66749
605,64709
605,70188
605,65072
605,68249
605,65701
605,68751
605,64962
605,70176
605,66404
605,69725
605,65561
605,70247
605,69874
605,69858
605,70290
605,69554
605,66089
605,69580
605,66312
605,65171
605,69683
605,70204
605,68966
605,65553
605,65514
605,64759
605,67147
605,69450
605,65687
605,66853
605,65478
605,67553
605,65741
605,70198
605,65546
605,65129
605,67905
605,68935
605,69173
605,67396
605,64902
605,70101
605,65634
605,69422
605,65092
605,65904
605,66285
605,65319
605,65110
605,68050
605,66537
605,70098
605,66973
605,69335
605,65940
605,69418
605,70208
605,68575
605,68996
605,70102
605,65055
605,64832
605,66487
605,65440
605,69950
605,68034
605,66085
605,65673
605,66468
605,66310
605,68644
605,67658
605,65296
605,65161
605,70231
605,68672
605,69585
605,69042
605,65038
605,65350
605,66377
605,70031
605,68884
605,69393
605,66427
605,68112
605,64965
605,65094
605,66078
605,67654
605,67142
605,69551
605,67943
605,68486
605,67397
605,68122
605,67295
605,66126
605,65158
605,69220
605,68554
605,68728
605,68628
605,67269
605,65869
605,70066
605,68757
605,64760
605,68798
605,65809
605,67375
605,67520
605,66748
605,66454
605,68407
605,67265
605,69400
605,68914
605,69513
605,65047
605,66619
605,67336
605,66474
605,65421
605,70264
605,66556
605,70275
605,66879
605,66378
605,64952
605,64692
605,69755
605,68838
605,67579
605,64797
605,66443
605,65853
605,65934
605,69765
605,64922
605,70112
605,69352
605,66502
605,69785
605,68027
605,65792
605,67973
605,67926
605,67736
605,67074
605,66337
605,67788
605,68357
605,68947
605,67294
605,65409
605,68178
605,66771
605,68538
605,66626
605,69135
605,70246
605,66099
605,66531
605,64915
605,65997
605,68091
605,66617
605,64736
605,70065
605,68777
605,69743
605,67620
605,65576
605,69955
605,65375
605,65632
605,65320
605,67657
605,67362
605,65743
605,68197
605,66900
605,67750
605,67515
605,69253
605,66806
605,68792
605,66773
605,66565
605,65343
605,69445
605,69761
605,66920
605,67193
605,65212
605,68862
605,69272
605,69090
605,66332
605,69682
605,67410
605,67068
605,69038
605,67734
605,69307
605,66012
605,70001
605,66603
605,69657
605,65504
605,69491
605,65122
605,68848
605,69273
605,67490
605,69738
605,66917
605,65324
605,66691
605,67909
605,68276
605,69956
605,67892
605,66904
605,67191
605,68213
605,65992
605,70277
605,69384
605,67738
605,67944
605,69730
605,66770
605,70120
605,68619
605,9024
605,68614
605,68185
605,69366
605,69465
605,64758
605,64720
605,69828
605,69409
605,66666
605,68977
605,66465
605,68795
605,69550
605,68051
605,67477
605,66364
605,67144
605,67650
605,66373
605,69835
605,66466
605,68889
605,67020
605,69055
605,65268
605,69693
605,66936
605,68588
605,70232
605,65996
605,66074
605,66805
605,68044
605,66197
605,67595
605,64876
605,70111
605,67787
605,67229
605,66095
605,69097
605,65968
605,66566
605,67162
605,64861
605,66193
605,70006
605,67292
605,67614
605,69656
605,65243
605,68230
605,68299
605,68670
605,67356
605,69358
605,69185
605,67084
605,65537
605,70295
605,66460
605,65283
605,67249
605,66561
605,69940
605,64704
605,69021
605,69753
605,66955
605,69266
605,65600
605,68150
605,69351
605,67571
605,68152
605,69435
605,69834
605,69367
605,68634
605,69155
605,66201
605,67076
605,68421
605,68586
605,66484
605,67674
605,69053
605,9112
605,66016
605,66272
605,69903
605,69906
605,67389
605,70180
605,66406
605,70116
605,67315
605,69948
605,67449
605,66239
605,67460
605,66874
605,67817
605,66622
605,69961
605,67183
605,69381
605,66127
605,67008
605,65506
605,65686
605,69841
605,68923
605,66155
605,64862
605,68713
605,67578
605,68829
605,65199
605,67160
605,64773
605,67032
605,65284
605,66223
605,67069
605,66905
605,65791
605,65715
605,67903
605,69654
605,65661
605,69056
605,66415
605,69149
605,68119
605,69587
605,69267
605,67135
605,65058
605,68718
605,65036
605,65025
605,68836
605,65272
605,67870
605,67053
605,68786
605,68452
605,66109
605,70254
605,67567
605,65090
605,69024
605,64852
605,69345
605,68171
605,69086
605,65210
605,68727
605,66868
605,67224
605,66150
605,68704
605,66802
605,67589
605,69655
605,65266
605,65787
605,69659
605,69840
605,66581
605,65639
605,66629
605,68828
605,66376
605,69052
605,66677
605,65712
605,69178
605,67533
605,68726
605,65152
605,68840
605,67164
605,67311
605,68175
605,64977
605,65935
605,68611
605,68984
605,65221
605,69921
605,68645
605,68623
605,66007
605,68857
605,68495
605,69245
605,69019
605,70294
605,69481
605,65281
605,66990
605,68897
605,65746
605,69668
605,69957
605,64997
605,66586
605,67652
605,66757
605,66268
605,67690
605,67206
605,65356
605,64924
605,66662
605,69141
605,67421
605,68585
605,66919
605,65828
605,70133
605,66267
605,66230
605,68760
605,69310
605,68259
605,67882
605,66139
605,65366
605,65530
605,66616
605,67527
605,70132
605,67958
605,70074
605,68358
605,65484
605,66570
605,9265
605,66871
605,65640
605,68807
605,65775
605,67506
605,67513
605,67059
605,67933
605,68608
605,67899
605,68763
605,64885
605,68145
605,66006
605,66418
605,69066
605,69421
606,9283
606,9284
606,9285
606,9286
606,9287
606,9288
606,9289
607,66774
607,65900
607,65434
607,66178
607,65959
607,65597
607,64974
607,66335
607,68530
607,66250
607,9300
607,69854
607,9302
607,65508
607,68736
607,67226
608,65508
608,70024
608,67343
608,9309
608,9310
608,9311
608,9312
608,9313
608,9314
608,69503
608,9316
609,69388
609,9318
609,9319
609,9320
609,9321
610,9322
610,67319
610,65026
610,66526
611,69189
611,67325
611,69223
611,9329
612,9330
612,67352
612,69271
612,67683
613,65991
613,65604
613,69223
614,68074
614,69223
615,68765
615,68765
615,9341
615,9342
615,65914
615,65914
615,9345
615,9346
616,70219
616,66449
616,67152
617,70219
617,66449
617,67152
618,67080
618,9354
618,69315
618,65885
619,69223
619,68174
620,69223
620,9360
621,69223
621,9362
622,67621
622,9364
622,68039
622,64899
622,9367
622,9368
623,66983
623,69254
623,69254
623,69389
623,65463
623,65463
623,9375
623,66727
623,69739
623,68750
623,9379
623,9380
623,64860
623,65713
624,67665
624,66759
624,67836
624,69322
624,64785
624,67338
624,68851
624,68563
625,9391
625,9392
625,9393
625,9394
626,9395
626,67818
626,9397
626,9398
626,9399
626,65118
626,68280
626,68280
626,69949
627,69879
627,65959
627,9406
627,9407
627,9408
627,69354
627,69820
627,64878
627,9412
627,9413
627,9414
627,9415
627,9416
627,9417
627,65508
627,9419
627,9420
627,9421
627,9422
627,9423
627,9424
627,9425
627,67226
628,67352
628,67352
628,67683
628,64771
628,69271
629,67352
629,67352
629,67683
629,64771
629,69271
630,66733
630,66949
630,65512
630,67950
630,65143
630,68434
630,66090
630,66425
630,69808
631,67102
631,65348
631,67195
631,68570
631,64709
631,70188
631,65072
631,68249
631,66075
631,65701
631,68751
631,64962
631,67877
631,69444
631,65849
631,69393
631,70247
631,69874
631,69858
631,70290
631,69554
631,68928
631,69020
631,65189
631,66312
631,65306
631,66256
631,69213
631,65338
631,70210
631,69683
631,69368
631,65553
631,65687
631,66853
631,69977
631,67193
631,68744
631,65741
631,69119
631,65546
631,67540
631,65012
631,66138
631,66123
631,67396
631,67220
631,64902
631,68909
631,70101
631,65634
631,69488
631,65092
631,65904
631,66285
631,67700
631,65110
631,68050
631,66537
631,70098
631,65940
631,68586
631,70208
631,69582
631,68996
631,66863
631,65055
631,64832
631,66487
631,65440
631,69950
631,64747
631,70199
631,65673
631,65555
631,67939
631,68644
631,70228
631,66009
631,67658
631,65296
631,68416
631,66408
631,69585
631,69042
631,67947
631,65350
631,66377
631,68552
631,66427
631,66914
631,65513
631,68112
631,65094
631,67654
631,69386
631,67142
631,69551
631,67943
631,68105
631,67601
631,68934
631,67295
631,66126
631,69220
631,64870
631,68728
631,68628
631,67269
631,69769
631,70066
631,68757
631,64760
631,68798
631,65809
631,69152
631,69824
631,66748
631,69534
631,65449
631,68562
631,65200
631,64773
631,68914
631,69513
631,67616
631,65047
631,68493
631,67186
631,67336
631,68353
631,65421
631,67388
631,70275
631,68898
631,64952
631,64692
631,69755
631,67155
631,64797
631,66443
631,65853
631,65934
631,68806
631,69765
631,67119
631,64923
631,65135
631,70112
631,66860
631,69352
631,70204
631,67064
631,65720
631,65792
631,67973
631,65252
631,67736
631,66337
631,67724
631,68201
631,69452
631,67294
631,69664
631,65409
631,68178
631,65195
631,66771
631,66354
631,70246
631,66099
631,66531
631,64708
631,65053
631,68091
631,66617
631,64736
631,66893
631,68777
631,69743
631,66553
631,67720
631,65576
631,67896
631,69955
631,65375
631,65632
631,67591
631,67362
631,64799
631,68197
631,66076
631,67515
631,66806
631,65842
631,65654
631,65108
631,66070
631,64934
631,69117
631,70166
631,65212
631,65843
631,68862
631,67443
631,68230
631,69261
631,64696
631,69226
631,69880
631,66558
631,67068
631,66814
631,67734
631,69307
631,69537
631,70001
631,65626
631,69657
631,65102
631,66293
631,66424
631,69491
631,68761
631,68848
631,65784
631,69094
631,65596
631,66691
631,67909
631,68276
631,69956
631,67144
631,66846
631,66904
631,67191
631,68213
631,66583
631,65992
631,68617
631,66634
631,69173
631,68812
631,67944
631,67759
631,68452
631,66168
631,67940
631,68185
631,69366
631,67300
631,67629
631,65646
631,64758
631,64720
631,67588
631,66648
631,65771
631,64828
631,68579
631,66465
631,69550
631,68051
631,65549
631,66364
631,64939
631,67650
631,66373
631,68889
631,67020
631,69055
631,64998
631,69693
631,66936
631,68588
631,69812
631,66074
631,67792
631,64994
631,67280
631,69719
631,66197
631,69669
631,66265
631,67963
631,70111
631,67229
631,66095
631,65968
631,69671
631,67162
631,67292
631,67614
631,65174
631,68813
631,68299
631,68670
631,67356
631,66695
631,66821
631,69185
631,67084
631,66061
631,68790
631,68715
631,65283
631,66540
631,69940
631,65081
631,69043
631,66955
631,65861
631,64764
631,69266
631,68150
631,70167
631,69351
631,65065
631,67571
631,68152
631,65723
631,69834
631,65121
631,70010
631,69155
631,68421
631,66484
631,67674
631,69053
631,66016
631,66272
631,68240
631,69685
631,67389
631,70180
631,70019
631,68810
631,66317
631,67315
631,67664
631,66239
631,67460
631,66874
631,67685
631,65893
631,69961
631,64755
631,69381
631,69232
631,66127
631,69280
631,69483
631,67008
631,65506
631,65874
631,69841
631,68923
631,66155
631,65929
631,67663
631,64713
631,68829
631,66343
631,65199
631,67342
631,67840
631,68498
631,65284
631,66223
631,68373
631,64744
631,66905
631,66091
631,65715
631,67980
631,64885
631,69056
631,66415
631,70059
631,68119
631,69587
631,70215
631,69267
631,65058
631,64711
631,65036
631,65025
631,65588
631,68836
631,65272
631,67870
631,65305
631,67598
631,66770
631,66109
631,67567
631,69217
631,69345
631,69086
631,67224
631,68704
631,66802
631,66391
631,67105
631,67578
631,65266
631,65787
631,66491
631,69659
631,69840
631,68604
631,65639
631,70033
631,66629
631,68079
631,64919
631,67470
631,66376
631,69052
631,65712
631,67533
631,68726
631,68068
631,65152
631,67164
631,69260
631,68175
631,64977
631,65935
631,68984
631,68968
631,69921
631,68492
631,68645
631,68623
631,66007
631,65281
631,68495
631,69245
631,69988
631,69074
631,69481
631,67755
631,65142
631,65746
631,65325
631,68297
631,66188
631,64997
631,68348
631,68233
631,66757
631,66268
631,68351
631,69040
631,70225
631,67206
631,65356
631,66749
631,66662
631,69992
631,69609
631,68702
631,65828
631,70133
631,66429
631,67807
631,68392
631,68760
631,68301
631,68259
631,66663
631,66139
631,65366
631,65530
631,66616
631,68154
631,66394
631,70034
631,68681
631,65308
631,68975
631,66746
631,65524
631,68792
631,70074
631,68358
631,65704
631,68721
631,66871
631,67938
631,66737
631,68807
631,65136
631,68319
631,67506
631,67513
631,66991
631,67933
631,68608
632,68153
632,65114
633,65531
633,69892
633,64822
633,9951
633,69816
633,66793
633,68615
634,68833
634,66471
634,9957
634,69780
635,68989
635,65348
635,67195
635,69426
635,64709
635,70188
635,65072
635,68249
635,66075
635,65701
635,68751
635,68751
635,64962
635,67877
635,69444
635,69725
635,69393
635,70247
635,69874
635,69858
635,70290
635,69554
635,68928
635,69020
635,65189
635,66312
635,69048
635,67831
635,69213
635,65338
635,64872
635,69683
635,69368
635,65553
635,65687
635,66853
635,69977
635,67193
635,68744
635,65741
635,69119
635,65546
635,65546
635,67540
635,65012
635,65012
635,66138
635,66123
635,67396
635,65523
635,64902
635,67505
635,65634
635,69422
635,65092
635,65904
635,66285
635,67700
635,65110
635,68050
635,66537
635,70098
635,65940
635,68586
635,70208
635,69582
635,68996
635,66863
635,65055
635,64832
635,66487
635,65440
635,69950
635,64747
635,67062
635,65673
635,65555
635,67939
635,67939
635,68644
635,70228
635,66009
635,67658
635,65296
635,70231
635,66408
635,66229
635,66229
635,69042
635,67947
635,65350
635,66377
635,68884
635,66427
635,68748
635,65513
635,68112
635,68567
635,67654
635,69386
635,67142
635,69551
635,67943
635,68105
635,69885
635,68934
635,67295
635,66126
635,69220
635,64870
635,68728
635,68628
635,67269
635,65869
635,70066
635,68757
635,64760
635,68798
635,65809
635,69152
635,69824
635,66748
635,68407
635,65449
635,68562
635,65200
635,64773
635,69969
635,67414
635,67616
635,65047
635,68493
635,67186
635,67336
635,68353
635,65421
635,67388
635,70275
635,68898
635,64952
635,64692
635,69755
635,67579
635,64797
635,66443
635,65853
635,65934
635,65517
635,69765
635,67119
635,64923
635,65135
635,70112
635,66860
635,69352
635,70204
635,67064
635,69785
635,65792
635,67973
635,67926
635,67736
635,66337
635,67724
635,68201
635,68947
635,67294
635,69664
635,64765
635,68178
635,65195
635,66771
635,66354
635,70246
635,66099
635,66099
635,66531
635,64708
635,65053
635,68091
635,66617
635,64736
635,66893
635,68777
635,69743
635,66553
635,67720
635,65576
635,67896
635,69955
635,65375
635,65632
635,67657
635,67362
635,64799
635,68197
635,69514
635,67515
635,66806
635,65842
635,65654
635,66942
635,69761
635,64934
635,69117
635,70166
635,65212
635,65835
635,68862
635,67443
635,68230
635,69090
635,64696
635,69226
635,68808
635,67425
635,67068
635,66814
635,67734
635,69307
635,69537
635,70001
635,65626
635,67782
635,69657
635,66045
635,66293
635,66424
635,69491
635,65122
635,68848
635,66176
635,69094
635,69738
635,66691
635,67909
635,68276
635,69956
635,67144
635,66846
635,66904
635,67191
635,68213
635,66583
635,65992
635,68617
635,66937
635,69173
635,68812
635,67944
635,67759
635,65253
635,66168
635,65082
635,68185
635,69366
635,67300
635,67629
635,66980
635,64758
635,64720
635,68500
635,66666
635,66648
635,65771
635,64828
635,68579
635,66465
